mal_id,image_url,title,synopsis,source,genres,demographics,is_franchise,members,episodes,year,season,producer_id,studio_id,score
52588,https://myanimelist.net/images/anime/1370/140362.webp,Kaijuu 8-gou,"After the destruction of their hometown, childhood friends Kafka Hibino and Mina Ashiro make a pact to become officers in the Defense Force—a militarized organization tasked with protecting Japan from colossal monsters known as ""kaijuu."" Decades later, the 32-year-old Kafka has all but given up on his dreams of heroism. Instead, he cleans up the remains of the slaughtered kaijuu after they are defeated by valiant soldiers—including Mina, who has successfully achieved their shared goal.

Upon meeting his new coworker, Reno Ichikawa, Kafka faces a mirror of his past self: an ambitious young man whose one desire is to fight as a member of the Defense Force. Unfortunately, the two are soon involved in a freak encounter with a rogue kaijuu. Though Kafka demonstrates his innate heroic nature and rescues Reno from certain doom, he is left gravely injured.

While both men recover in a hospital, Kafka is seemingly attacked by another one of the beasts. As a result, he gains the ability to transform into a humanoid kaijuu with the strength and powers of the massive monsters menacing Japan. Dubbed ""Kaijuu No. 8"" by the military, Kafka resolves to use his newfound gifts for the greater good. Tied together by mutual respect, Kafka and Reno set out to join warriors like Mina at the forefront of the Defense Force.

[Written by MAL Rewrite]",Manga,"['Action', 'Fantasy', 'Sci-Fi']",['Shounen'],0,723427,12,2024,spring,"[16, 47, 323, 1143, 1365, 1858, 2229]",[10],8.22
55888,https://myanimelist.net/images/anime/1876/141251.webp,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,"Following the faceless god Hitogami's advice seems to have worked wonders for Rudeus Greyrat. After enrolling into the University of Magic as he was told, Rudeus reunites with his childhood friend Sylphiette, who put a valiant effort into curing his condition. The two grow ever closer together and decide to host a wedding party, inviting the friends they have made over the years to announce and formalize their relationship.

For all his recent blessings, however, Rudeus' troubles are far from over. The research he is helping Shizuka Nanahoshi conduct hits a bottleneck, sending her into a deep slump much like he experienced in his previous life. Furthermore, a letter from his father, Paul, brings complications to Rudeus' relationships, and Sylphiette still knows next to nothing about his real background. In the face of these issues, Rudeus will have to apply the lessons he has learned in this new world to navigate through the challenges that come with living a life to its fullest.

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",[],1,568026,12,2024,spring,"[61, 1143, 1333, 1416, 1444, 1696, 2289]",[1993],8.39
49458,https://myanimelist.net/images/anime/1758/141268.webp,Kono Subarashii Sekai ni Shukufuku wo! 3,"Kazuma Satou, former NEET and current reincarnated adventurer, finally returns home after the incident at the Crimson Demon village. He is joined by his ever-reliable companions: self-absorbed goddess Aqua, one-trick pony arch-wizard Megumin, and masochistic crusader Lalatina Ford ""Darkness"" Dustiness. Following their recent exploits, the party is one step closer to vanquishing the Demon King and his armies—a terrifying task that Kazuma is eager to ignore for as long as possible. Things, however, are not going as smoothly as the group would like; they are constantly racking up debt, getting sidetracked during missions, and falling into traps due to their recklessness and eccentricities.

As the party struggles with their perennial issues, they receive an invitation from a princess interested in hearing tales of the group's ""heroic"" deeds. Darkness' pleas to refuse the invitation only fire the others up to accept it, marking the start of yet another uncanny adventure with unforeseen consequences.

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Comedy', 'Fantasy']",[],1,548064,11,2024,spring,"[213, 323, 1185, 1345, 1696]",[1967],8.34
54789,https://myanimelist.net/images/anime/1529/140306.webp,Boku no Hero Academia 7th Season,"Following an all-out battle with the Paranormal Liberation Front, it is difficult for the people of Japan to continue placing faith in their heroes. To combat the combined power of Tomura Shigaraki and All For One, All Might calls for his ally from the West—the strongest woman on the planet, Star and Stripe.

However, All For One decides to intercept Star and her fleet to get his hands on her overpowered quirk before she can enter Japanese airspace. Although Endeavor, Hawks, and Best Jeanist are headed to the rendezvous point, Star makes a gamble in the present to save her comrades.

[Written by MAL Rewrite]",Manga,['Action'],['Shounen'],1,475018,21,2024,spring,"[53, 76, 166, 757, 1143, 1365]",[4],8.13
53580,https://myanimelist.net/images/anime/1211/143476.webp,Tensei shitara Slime Datta Ken 3rd Season,"Rimuru Tempest is victorious following his climactic showdown with Demon Lord Clayman. With Diablo's aid, the war with the Falmuth Kingdom ends decisively in Rimuru's favor. Fueled by increased migration and the integration of Jura Forest, the nation of Tempest undergoes rapid growth.

Rimuru's victory shifts the balance of power, giving rise to a renewed period of peace—but whether that peace will last is another matter. Yuuki Kagurazaka and Kazalim are conspiring with the Harlequin Alliance to bring about Rimuru's downfall. Furthermore, the Western Holy Church continues its intolerant crusade against Rimuru and his non-human subordinates. Both allies and enemies engage in a battle of wits, carefully advancing their agendas without shattering the delicate status quo. But once the first domino inevitably falls, the race to supremacy begins.

[Written by MAL Rewrite]",Manga,"['Action', 'Comedy', 'Fantasy']",['Shounen'],1,473760,24,2024,spring,"[159, 1003, 1416, 1896, 1992, 2106, 2232, 2424, 2425]",[441],7.71
54900,https://myanimelist.net/images/anime/1438/141816.webp,Wind Breaker,"From an early age, Haruka Sakura was made an outcast due to his unconventional appearance and lack of social skills. However, the rough treatment turned him into a proficient fighter, which is now the only thing he prides himself on. Starting at Furin High School, where it is rumored that strength is valued over academics, Sakura has only one goal—taking the top spot.

Involved in a street brawl the day before his enrollment, Sakura happens to meet a group of his future schoolmates. Instead of the usual rejection, they fight alongside him, demonstrating that what the school actually cares about is protecting the town of Makochi from any harm—hence why the students call themselves ""Bofurin."" Surprised by the support and appreciation of the townspeople, Sakura has a hard time accepting their goodwill.

Though unfamiliar with kindness being shown to him, Sakura must learn to push past his discomfort when Bofurin is pitted against formidable enemies. After experiencing the feeling of acceptance, he finds himself fighting for the sake of others for the first time.

[Written by MAL Rewrite]",Web manga,['Action'],[],0,459944,13,2024,spring,"[17, 143, 159, 1734]",[1835],7.71
53516,https://myanimelist.net/images/anime/1580/141243.webp,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu","In his past life, Prince Lloyd de Saloum was a commoner who could not become adept at magic, no matter how knowledgeable or obsessed he was about it. Now reincarnated into his current royal lineage, he receives a body with seemingly endless mana, making his desire to master all things arcane attainable. Moreover, as the seventh prince of the kingdom, Lloyd has no claim to the throne, allowing him to nurture his abilities as freely as he wants.

Unfortunately for Lloyd, ancient seals that imprison powerful demons begin to break down and release the horrors within, endangering the peace. With these monstrosities roaming around, Lloyd's overwhelming magical prowess is the ultimate weapon that can neutralize these threats before all things descend to chaos.

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Fantasy']",[],0,263779,12,2024,spring,"[16, 104, 159, 1041, 1468, 2232, 2424, 2425]",[2212],7.41
51122,https://myanimelist.net/images/anime/1059/142414.webp,Ookami to Koushinryou: Merchant Meets the Wise Wolf,"With a cartload of fur pelts in tow, traveling merchant Kraft Lawrence stops by the village of Pasloe. According to local folklore, centuries ago, one of the villagers made a promise with the wolf deity Holo, who swore to bless Pasloe with bountiful harvests of wheat. Yet, as time passed, such stories became little more than relics of the past.

After quickly finishing his business in the village, Lawrence sets out to his next destination. His journey, however, takes an unexpected turn when he discovers a nude, animal-eared girl sleeping among his pelts. Even more surprisingly, the youthful-looking woman claims to be Holo—the wolf of legend.

Holo wishes to return to her hometown in the north, and though their first encounter is rocky, she convinces Lawrence to accompany her on her travels. In return, she vows to earn her keep, using her quick wits and lifetime of experience to help her newfound companion in his dealings. As they continue their journey, Lawrence and Holo take advantage of whatever economic opportunities they come across, often landing in situations that put both their business skills and their relationship to the test.

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Drama', 'Romance', 'Supernatural']",[],0,260690,25,2024,spring,"[16, 166, 1143, 1261, 1696, 1991, 2370]",[911],8.13
56923,https://myanimelist.net/images/anime/1103/142513.webp,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,"When a humble merchant named Banaza is summoned to the magical kingdom of Klyrode in another world, the citizens hope he will become the hero who can take down the threatening Dark Army. Unfortunately, Banaza does not gain any exceptional powers at level one as hero candidates usually do, and he has no way of returning to his old world. As compensation, he is sent to live in a faraway forest. Upon arriving, Banaza levels up once and suddenly gains limitless powers that he now has no idea what to do with.

To avoid drawing attention, Banaza changes his appearance and assumes the name Flio. While away from home, he stumbles across a young demi-human girl named Fenrys, who is seemingly searching for the same forest Flio was sent to. However, she attacks him and reveals her true identity—a lupine demon. Luckily, Filo's unrivaled magic overpowers Fenrys, and she swears undying loyalty to him. However, Flio refuses to hold power over her; the two instead begin pretending to be a married couple and embark on a new life together.

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Fantasy', 'Romance']",[],0,250585,12,2024,spring,"[144, 238, 306, 460, 1334, 1443, 1468, 1786, 2236]",[7],6.83
53434,https://myanimelist.net/images/anime/1346/141203.webp,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?","The young but feared sorcerer Zagan is a candidate to become a member of the 13 Archdemons—a group of the strongest sorcerers in the world—following the death of their eldest member, Marchosias. When attending the deceased Archdemon's estate auction, Zagan finds something he did not expect: love at first sight. The sorcerer impulsively spends all his money to take Nephelia, a rare elf slave, back to his castle. Given the girl's mysterious and troubling past, there is a lot for Zagan to uncover about his new companion.

However, Zagan's lack of experience with the unfamiliar feeling of love leads to many awkward moments between him and Nephelia, whom he calls by the nickname ""Nephy."" As the two grow closer and get more comfortable around each other, it becomes increasingly evident that Nephy's feelings might not be so different from Zagan's.

[Written by MAL Rewrite]",Light novel,"['Action', 'Fantasy', 'Romance']",[],0,209229,12,2024,spring,"[547, 1468, 1494, 1542, 2146, 2185, 2867]",[112],7.29
48418,https://myanimelist.net/images/anime/1399/141651.webp,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2","Part two of Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II.",Light novel,"['Action', 'Fantasy']",[],1,207683,12,2024,spring,"[17, 76, 166, 238, 1211, 1334, 1337, 1416, 1554, 1696, 2232, 2840]",[300],6.49
53770,https://myanimelist.net/images/anime/1183/141489.webp,Sentai Daishikkaku,"For the past 13 years, the Nefarious Monster Army have appeared beneath their floating fortress every Sunday to advance their goal of conquering Earth. Luckily, the Dragon Keepers are here to save the day! Having defeated the majority of the monsters during their initial invasion, the heroes now routinely show up to clear away any remnants of resistance. Unbeknownst to the public, however, every fight beyond the first has been a deliberate show put on by both sides: the Dragon Keepers reap the fame and prestige from fighting imaginary enemies, while the surviving weakest monsters, altogether called Dusters, are allowed to live for another day.

Sentouin D, a Duster tired of living this life of shame, leaves the fortress in an attempt to overturn his fate. With the unexpected help of the mysterious ranger Yumeko Suzukiri, he discovers the key to defeating the Dragon Keepers lies in their Divine Artifacts—ultimate weapons crucial to the rangers' transformation and unique powers. Teaming up with Suzukiri to infiltrate the garrison of Red Keeper Sousei Akabane, Sentouin D must defy all expectations to save his species from the cruel hands of humans.

[Written by MAL Rewrite]",Manga,"['Action', 'Fantasy']",['Shounen'],0,199596,12,2024,spring,"[109, 145, 159, 315, 1501, 2634]",[2009],7.3
55265,https://myanimelist.net/images/anime/1763/139538.webp,"Tensei Kizoku, Kantei Skill de Nariagaru","After passing away, a Japanese office worker finds himself reincarnated in another world as Ars, the newborn son of the noble Louvent family. The Summerforth Empire, where the Louvents rule over a small territory of a few thousand people, is a medieval-like land plagued by social inequality and political instability. As Ars grows older and learns more and more about his new environment, he becomes convinced that war will soon erupt.

Fortunately, though Ars was not blessed with unrivaled strength or extraordinary magical aptitude, he does possess Appraisal: a seemingly unique skill that allows him to instantly grasp someone's current abilities and latent talents merely by looking at them. In an effort to prepare his domain for the imminent strife, Ars resolves to enlist the most exceptional people he can find, paying no attention to superficial qualities like race or social status.

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Fantasy']",[],0,194605,12,2024,spring,"[53, 104, 146, 159, 1468, 1583, 1617, 2228, 2424, 2425]",[2246],7.16
56690,https://myanimelist.net/images/anime/1523/141680.webp,Re:Monster,"Tomokui Kanata has been re-incarnated in the weakest goblin, named Goburou, after having undergone an unfortunate death. However Goburou has retained his previous life's memories, an unusual evolution, as well as becoming strong enough to gain status boosts from eating.

In this alternate world of survival of the fittest, events unfold with competent subordinates and comrades, delightful case of the tail-wagging dog...",Light novel,"['Action', 'Adventure', 'Fantasy']",[],0,186949,12,2024,spring,"[79, 144, 1416, 1468, 1583, 1786, 2592, 2671, 2739, 2866, 2869]",[37],6.54
53865,https://myanimelist.net/images/anime/1674/143715.webp,Yozakura-san Chi no Daisakusen,"After losing his entire family in a car crash, Taiyou Asano tries to pull away from his childhood friend, Mutsumi Yozakura, but she assures him she is not going anywhere. Nevertheless, Taiyou becomes socially awkward, struggling to make friends at school despite the efforts of his persistent classmates.

One day, the vice principal calls Taiyou to his office, only to begin threatening the boy's life. Taiyou is swept away by a stranger and eventually awakens to Mutsumi, who introduces him to her siblings—a family of spies who harbor superhuman abilities. Every generation produces one ordinary human who becomes the family head. Mutsumi is one of these, and the family's mission is to protect her with their lives. 

The vice principal's real name is Kyoichiro Yozakura, and he is the eldest son of the family. As Kyouichiro believes that Taiyou is a threat to Mutsumi's life, the only way to keep both Taiyou and Mutsumi safe is for them to get married; the family has a rule that prevents them from killing within the Yozakura household. Though at first reluctant, Taiyou agrees in order to protect Mutsumi. Now he must train as a Yozakura spy to ward off the constant threats on the lives of both Mutsumi and himself.

[Written by MAL Rewrite]",Manga,"['Action', 'Comedy']",['Shounen'],0,161215,27,2024,spring,"[1, 143, 1113, 1365, 1501]",[300],7.58
50713,https://myanimelist.net/images/anime/1100/142255.webp,Mahouka Koukou no Rettousei 3rd Season,"Driven by conflicting interest groups, the anti-magic movement is gaining dangerous momentum. Warned by the Yotsuba family, Tatsuya Shiba takes countermeasures to foil the plans of crooked politicians and corrupt journalists. He repels the first attack, which framed First High School as an unofficial venue for military education, but his most formidable enemies have yet to act. If Tatsuya wants to preserve his peaceful life with his sister, Miyuki, he must demonstrate once more that no one in the world can outsmart him.

[Written by MAL Rewrite]",Light novel,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",[],1,157595,13,2024,spring,"[17, 58, 166, 1683, 1696]",[441],7.06
53835,https://myanimelist.net/images/anime/1143/142439.webp,Unnamed Memory,"As a young boy, Prince Oscar Lyeth Increatos Loz Farsas was cursed by the Witch of Silence, rendering it all but impossible for any woman to bear him a child. After 15 years of fruitlessly seeking a way to lift the spell, Oscar resorts to enlisting the help of a different witch. To this end, he heads to the Azure Tower, home of the Witch of the Azure Moon. Ascending the tower is no easy task; for decades, no one has overcome the array of traps, puzzles, and enemies designed to repulse any challengers. Oscar, however, easily climbs to the top, where he meets the fabled witch, Tinasha. To the prince's surprise, despite being hundreds of years old, Tinasha looks like a beautiful young woman in her late teens.

Oscar explains his circumstances to the witch, who quickly perceives the true nature of his affliction. Though she claims that undoing the spell would be tremendously difficult, Tinasha proposes a workaround—to find Oscar a partner capable of withstanding the curse's effects.

Realizing that such a woman is right in front of his eyes, Oscar boldly tells the witch to marry him. Though he is promptly rejected, the young prince refuses to back down, and the two eventually reach an agreement: Tinasha will leave the tower and live with Oscar for the next year. As the two continue searching for a way to lift Oscar's curse, word of Tinasha's emergence from isolation spreads, catching the attention of all sorts of old acquaintances.

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Fantasy', 'Romance']",[],0,157509,12,2024,spring,"[238, 1255, 1345, 1617, 1696, 2147, 2425]",[1974],6.81
57100,https://myanimelist.net/images/anime/1898/141857.webp,The New Gate,"Trapped with thousands of people in The New Gate, a virtual reality game, the elite player Shinya Kiritani resolves to clear the game and finally return home. However, after he manages to single-handedly defeat the final boss, Shinya is transported to a new world—seemingly indistinguishable from the one he just escaped.

Shinya discovers that as long as the game menu and his skills are unchanged, he cannot leave this oddly familiar world. In his search of a way to break out from this new dimensional prison, Shinya encounters Tiera Lucent, a hotel receptionist who happens to be a protégée of Schnee Raizar—one of Shinya's former party members. With this glimmer of hope, Shinya strives to reunite with Schnee and find out the truth about The New Gate.

[Written by MAL Rewrite]",Light novel,"['Action', 'Adventure', 'Fantasy']",[],0,151271,12,2024,spring,"[143, 460, 1344, 1996, 2236, 2592, 2918]","[1687, 2600]",6.47
56230,https://myanimelist.net/images/anime/1676/141714.webp,Jiisan Baasan Wakagaeru,"Shouzou Saitou and his wife, Ine, have been married for nearly sixty years. Though they have not become wealthy or been able to go on a honeymoon in all that time, their love has remained steadfast. The couple spend their days peacefully tending to an orchard of apple trees and receiving visits from their loving family.

While tending to the apple tree they planted on their wedding day, which had snapped in half during a typhoon, the couple notices a golden apple hanging from one of the branches. They decide to eat the apple back at home, and the next morning, the couple awakens to find that they have become young again!

In their new but familiar bodies, Shouzou and Ine are able to live life as they never had before: they engage in more modern activities together, such as participating in a sports festival and playing video games. As they revisit the memories of their young love, the romance between them is rekindled, inspiring similar feelings in the younger members of their family.

[Written by MAL Rewrite]",Web manga,"['Comedy', 'Romance', 'Supernatural']",[],0,150275,11,2024,spring,"[238, 323, 1600, 1696]",[2554],7.45
52196,https://myanimelist.net/images/anime/1659/141438.webp,Date A Live V,"Shidou Itsuka faces greater peril than ever due to his continued involvement with Ratatoskr. He has already sealed 10 Spirits, and Isaac Westcott, leader of Deus Ex Machina Industries, has finally decided to kill Shidou and plunder the Spirits' powers for himself.

To achieve his goal, Isaac declares an all-out war against Ratatoskr, forcing the organization to exhaust its resources to ensure Shidou's survival. Despite being severely outnumbered and outmatched, a glimmer of hope exists in the form of the Spirit of Time, Kurumi Tokisaki. Shidou must seal and acquire Kurumi's power to travel to the past and confront the Spirit of Origin—the catalyst that started it all.

[Written by MAL Rewrite]",Light novel,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",[],1,142113,12,2024,spring,"[238, 323, 1334, 1551, 1696, 2670]",[1857],7.71
55597,https://myanimelist.net/images/anime/1646/141411.webp,Hananoi-kun to Koi no Yamai,"Hotaru Hinase has lived nearly sixteen years without romance. She is satisfied alone as long as she can enjoy the little things in life with her beloved friends and family. In her mind, she is not meant to fall in love, nor does she understand the concept.

While out with a friend, Hotaru witnesses the severe breakup of her schoolmate Hananoi, to whom she has never spoken. Afterward, she sees him sitting in the snow and holds her umbrella over him. To her surprise, this gesture results in him confessing his feelings for her at school the next day. Though Hotaru rejects him, Hananoi insists on letting her get to know him. He does whatever he can to woo her, from changing his hairstyle to finding her lost hairpin in the snow.

Although she has no romantic feelings towards him, Hotaru believes that by spending more time with him, she will learn how to love. She agrees to date him and slowly begins to navigate what being a girlfriend entails, including how to reciprocate the kind gestures that Hananoi continues to perform for her.

[Written by MAL Rewrite]",Manga,['Romance'],['Shoujo'],0,139230,12,2024,spring,"[145, 159, 1261, 1468, 1542]",[2455],6.77
53407,https://myanimelist.net/images/anime/1462/142547.webp,Bartender: Kami no Glass,"Miwa Kurushima and her colleague Yukari Higuchi hunt for a skilled individual to run the counter bar at the famous Hotel Cardinal. The chairman of the hotel demands only one thing of the potential hire: the bartender must be able to craft the ultimate drink known as the ""Glass of God."" Because Miwa does not fully understand the requirement, her search runs dry after everyone she has scouted cannot get past the chairman's scrutiny.

Nestled in a quiet and secluded place among the bustling alleys of Ginza is Eden Hall. This cozy bar is maintained by Ryuu Sasakura, a prodigy mixologist who knows exactly what drink will ease his customers' worries at any given time. Every glass that he serves is garnished with humility, providing much-needed solace to people from all walks of life in their time of need.

In a chance encounter, the chairman is left speechless by Ryuu's astute bartending skills and is determined to have him join Hotel Cardinal. He becomes one of Ryuu's regulars, attempting daily to convince Ryuu to leave Eden Hall. But even with the assistance of Miwa, it is more difficult than expected to recruit this particular bartender.

[Written by MAL Rewrite]",Manga,"['Drama', 'Gourmet']",['Seinen'],0,136646,12,2024,spring,"[16, 1143, 1468, 2146]",[2527],7.38
55102,https://myanimelist.net/images/anime/1711/140515.webp,Girls Band Cry,"Everyone yearns to find their true purpose in life. This is also true for Nina Iseri, a 17-year-old girl looking to enroll in a good university, but the world always seems to work against her. On her very first day in Tokyo, she gets lost, ignored, and locked out of her new apartment. However, an unexpected opportunity arises when Nina meets Momoka Kawaragi, one of her favorite guitarists.

After Nina joins Momoka for a street performance, Momoka decides they should start a band together. While Nina initially hesitates, her determination grows as they start acquiring more bandmates—the beautiful drummer Subaru Awa, the aloof keyboardist Tomo Ebizuka, and the intelligent bassist Rupa. The five girls face challenges both in the music industry and within themselves, but their shared passion for music never lets them give up on their dreams.

[Written by MAL Rewrite]",Original,['Drama'],[],0,136218,13,2024,spring,[2930],[18],8.36
54839,https://myanimelist.net/images/anime/1834/141827.webp,Yoru no Kurage wa Oyogenai,"Mahiru Kouzuki, a skilled artist, gives up on her passion after her elementary school classmates ridicule her colorful jellyfish mural. Several years later, upon encountering an unexpected admirer in Kano Yamanouchi—a former idol with a troubled past—Mahiru decides to pursue her childhood dreams once more.

Tasked with designing the mascot for Kano's new music project, JELEE, Mahiru enlists the help of her childhood friend and professional streamer Kiui Watase to make JELEE's first music video. Together with Kim Anouk Mei Takanashi, a pianist and fan of Kano's work as an idol, the girls aim to turn JELEE into a global hit. However, if they want to succeed in this ambitious endeavor, they will first have to free themselves from the shackles of their pasts.

[Written by MAL Rewrite]",Original,['Drama'],[],0,133655,12,2024,spring,"[166, 460, 517, 577, 1344, 1412, 1416]",[95],7.75
55855,https://myanimelist.net/images/anime/1505/141820.webp,Kuroshitsuji: Kishuku Gakkou-hen,"At the request of Queen Victoria, Earl Ciel Phantomhive goes to Weston College—a prestigious public academy for boys, known for its traditions and outstanding curriculum—to search for a relative of hers who has not returned home in months. Thanks to his noble status, the 13-year-old Ciel is swiftly able to enroll as a student, while his devilish butler Sebastian Michaelis assumes a teaching position at the school. 

Ciel does not anticipate being unable to locate the Queen's relative on campus. To make matters worse, he cannot request a meeting with the headmaster of the college, who may be the only person that knows anything pertaining to the disappearance. The only ones in frequent contact with the headmaster are the heads of the college dormitories, known as the Prefect 4 (P4): Edgar Redmond, Lawrence Bluewer, Herman Greenhill, and Gregory Violet.

Ciel must concoct a plan to get in the P4's good graces if he wants to use their connections to succeed in his mission. But the distinguished college and its students hide much that is unseen, making this task more improbable than he could imagine.

[Written by MAL Rewrite]",Manga,"['Action', 'Mystery', 'Supernatural']",['Shounen'],1,110378,11,2024,spring,"[17, 58, 306, 1468]",[1835],7.87
55911,https://myanimelist.net/images/anime/1254/141155.webp,The Fable,"Fable, an assassin who works in organized crime, has been raised to the legendary status of a ruthless killer capable of murdering any man within six seconds. Six years after his debut, his boss fears that Fable has started to attract too much attention from the legal authorities, and he orders him to hide in Osaka for a year. Accompanied by his driver who assumes the identity of his sister, Fable is bound by a special condition: he must act as a civilian and not murder anyone lest he and his partner lose their lives.

However, the seemingly well-deserved holiday soon takes a grim turn. Takeshi Ebihara, the second-in-command of the Osaka mafia that officially protects the assassin, sees Fable's presence as a threat and wants to remove him. Constantly monitored by the yakuza and regularly put in life-or-death situations, Fable has no other choice but to outwit Takeshi's schemes if he wants to stay alive.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Suspense']",['Seinen'],0,107902,25,2024,spring,"[29, 159, 1003, 1506]",[200],8.14
54199,https://myanimelist.net/images/anime/1670/141688.webp,Kaii to Otome to Kamikakushi,"Adult life has brought its share of disillusions to 28-year-old writer Sumireko Ogawa, who was once considered a child prodigy in literature. Facing hostility from editors, she struggles to publish her work and progress in writing her new novel. As Sumireko starts to resign herself to the uneventful life of a book clerk, she is brutally plunged into the realm of mysteries after she reads poetry from a strange book, as she unexpectedly becomes a child again.

Sumireko is thrilled to have regained her inspiration and youthful enthusiasm. However, her work colleague Ren Adashino, who happens to be an expert in the occult, warns her that this transformation will eventually kill her unless she reads other verses from the book. Reluctantly agreeing to regain her adult form, Sumireko decides to help Ren and his sister, Oto, in their paranormal investigations. Although Ren's goals are still unclear to Sumireko, the young woman is determined to turn her new exciting life experiences into a lasting literary success.

[Written by MAL Rewrite]",Web manga,"['Mystery', 'Supernatural', 'Ecchi']",[],0,104024,12,2024,spring,"[238, 464, 1412, 1430, 1680, 1696, 1856]",[1379],6.77
50869,https://myanimelist.net/images/anime/1578/141782.webp,Kami wa Game ni Ueteiru.,"When Leoleshea, a dragon god, is accidentally awoken from her sleep within a glacier, she demands this era's very best game player be brought before her. After a year of waiting, she meets Fay Theo Philus, an apostle—a human granted a supernatural ability called an Arise and thus given permission to challenge the gods in games. Fay and Leoleshea realize they share a passion for games, whether it be with cards or a battle of wits with a god. Declaring that she likes this human, Leoleshea allows Fay to call her ""Leshea"" and team up with her to play in the gods' games.

Ever since the gods gave humans the ability to challenge them, they have promised to grant any wish after ten victories. Leshea desires to become an official god again, as she previously descended to the human world and lost her status as a divine being. Fay has only one goal: to find the woman who long ago taught him how to play games. 

Though Leshea and Fay quickly prove themselves to be a capable team, the gods will not allow them ten victories so easily: every game has its own unique conditions and hidden rules. Together, the duo will have to act as a perfect team to finally achieve their goals.

[Written by MAL Rewrite]",Light novel,"['Fantasy', 'Suspense']",[],0,103230,13,2024,spring,"[144, 238, 539, 1345, 1414, 1468, 1696, 2074]",[839],6.27
53410,https://myanimelist.net/images/anime/1178/142710.webp,Yuru Camp△ Season 3,"Within the narrow walls of the Outdoor Activities Club room, the few but lively members carry on the camping spirit as they have fun with DIY club experiments. Exciting experiences such as these have brought Nadeshiko Kagamihara deep into the world of camping, making her want to once again go on a solo trip.

However, other plans come first, as Ayano Toki and Rin Shima invite Nadeshiko to camp near Ooi River. Eager to go on their first journey together, the girls set off to forge precious memories that will stick with their hearts for years to come.

[Written by MAL Rewrite]",Manga,['Slice of Life'],[],1,103156,12,2024,spring,"[64, 213, 238, 460, 797, 963, 1185, 1416, 1590, 2106, 2925]",[441],8.05
39894,https://myanimelist.net/images/anime/1216/142086.webp,Hibike! Euphonium 3,"With the ensemble contest behind them, the members of the Kitauji High School concert band now aim to win a gold medal at the national competition. For third-year club president Kumiko Oumae and her friends, it is their last chance before graduation. Filled with anticipation and anxiety, Kumiko worries if she can successfully lead the band.

Amid her struggles, Kumiko encounters transfer student Mayu Kuroe. From her gentle demeanor to her talented euphonium skills, Mayu was a member of the Seira Girls' School concert band—a regular at nationals. While Mayu is friendly, Kumiko cannot help but have an indescribable feeling from their meeting.

As new members arrive and plans are set in motion, the club, with an insatiable hunger for a gold medal, learns what it truly takes to propel themselves to reach the national level.

[Written by MAL Rewrite]",Novel,['Drama'],[],1,97813,13,2024,spring,"[104, 144, 211, 1500, 2147, 2425]",[2],8.73
54233,https://myanimelist.net/images/anime/1455/141858.webp,Sasayaku You ni Koi wo Utau,"Himari Kino is a cheerful and outgoing girl who is able to make friends with anyone she wants. When she enrolls in high school and attends the freshman opening ceremony, Himari falls in love with Yori Asanagi, a reserved upperclassman, during Yori's band performance. After the show, Himari blurts out her love, but Yori is inexperienced when it comes to romance.

Yori, who did not expect this outcome at all, looks for answers from her friends and music. She decides to respond to Himari's confession, and to her surprise, Yori discovers that Himari fell in love with her music and performance rather than Yori as a person.

Despite the shock, Yori desires to make Himari truly fall in love with her. The duo spend time together after school on the rooftop, where Yori usually plays her guitar with hopes to change Himari's feelings for her.

[Written by MAL Rewrite]",Manga,"['Drama', 'Girls Love']",[],0,97620,12,2024,spring,"[55, 1113, 1492, 1554, 1582, 1823, 2074, 2185]","[1687, 2600]",6.72
